"VIRTUAL_TIME","NODE_ID","EVENT_TYPE","GLOBAL_SOURCE","LOCAL_SOURCE","LOCAL_TARGET","GLOBAL_TARGET","X_COOR","Y_COOR","RANGE","LOST","ERROR","DETAILS"
"827","","events.HelloIntervalEndEvent","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"827","","events.HelloIntervalEndEvent","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"827","","events.HelloIntervalEndEvent","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"827","13dcb8ce-a6c8-4c50-81a7-a3bcd3cb94de","NODE_DESTROY","","","","","57","13","","","",""
"827","","messages.HelloMessage","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"827","","messages.HelloMessage","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"827","","messages.HelloMessage","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"827","","messages.HelloMessage","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"832","","events.HelloIntervalEndEvent","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"832","","events.HelloIntervalEndEvent","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"832","","events.HelloIntervalEndEvent","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"832","","events.HelloIntervalEndEvent","DUMMY","","","","","","","","",""
"832","","events.HelloIntervalEndEvent","","","","","","","","","true",
"832","","events.TCIntervalEndEvent","DUMMY","","","","","","","","",""
"832","","events.TCIntervalEndEvent","","","","","","","","","true",
"832","","messages.HelloMessage","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"832","","events.TCIntervalEndEvent","DUMMY","","","","","","","","",""
"832","","events.TCIntervalEndEvent","","","","","","","","","true",
"832","","events.HelloIntervalEndEvent","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"832","","messages.HelloMessage","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"832","","messages.HelloMessage","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"832","","events.HelloIntervalEndEvent","DUMMY","","","","","","","","",""
"832","","events.HelloIntervalEndEvent","","","","","","","","","true",
"832","","messages.HelloMessage","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"837","fa9ba5af-3d97-4f94-881e-5596f927adf2","NODE_DESTROY","","","","","58","21","","","",""
"847","","events.HelloIntervalEndEvent","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"847","","events.HelloIntervalEndEvent","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"847","","events.HelloIntervalEndEvent","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"847","","events.HelloIntervalEndEvent","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"847","","messages.HelloMessage","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"847","","messages.HelloMessage","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"847","","messages.HelloMessage","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"847","","messages.HelloMessage","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"864","","events.HelloIntervalEndEvent","13dcb8ce-a6c8-4c50-81a7-a3bcd3cb94de","","","","","","","","",""
"864","","events.HelloIntervalEndEvent","","","","","","","","","true",
"864","","events.HelloIntervalEndEvent","13dcb8ce-a6c8-4c50-81a7-a3bcd3cb94de","","","","","","","","",""
"864","","events.HelloIntervalEndEvent","","","","","","","","","true",
"864","","events.HelloIntervalEndEvent","13dcb8ce-a6c8-4c50-81a7-a3bcd3cb94de","","","","","","","","",""
"864","","events.HelloIntervalEndEvent","","","","","","","","","true",
"864","","events.HelloIntervalEndEvent","13dcb8ce-a6c8-4c50-81a7-a3bcd3cb94de","","","","","","","","",""
"864","","events.HelloIntervalEndEvent","","","","","","","","","true",
"873","","events.HelloIntervalEndEvent","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","",""
"873","","events.HelloIntervalEndEvent","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","",""
"873","","events.HelloIntervalEndEvent","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","",""
"873","","events.HelloIntervalEndEvent","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","",""
"873","","messages.HelloMessage","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","",""
"873","","messages.HelloMessage","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","",""
"873","","messages.HelloMessage","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","",""
"873","","messages.HelloMessage","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","",""
"877","","events.HelloIntervalEndEvent","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"877","","events.HelloIntervalEndEvent","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"877","","events.HelloIntervalEndEvent","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"877","","messages.HelloMessage","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"877","","messages.HelloMessage","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"877","","messages.HelloMessage","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"877","","events.HelloIntervalEndEvent","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"877","","messages.HelloMessage","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","","","","","","","","",""
"881","","events.HelloIntervalEndEvent","aaefe42f-05f9-48d2-8e97-7987afc75476","","","","","","","","",""
"881","","events.HelloIntervalEndEvent","aaefe42f-05f9-48d2-8e97-7987afc75476","","","","","","","","",""
"881","","events.HelloIntervalEndEvent","aaefe42f-05f9-48d2-8e97-7987afc75476","","","","","","","","",""
"881","","events.HelloIntervalEndEvent","aaefe42f-05f9-48d2-8e97-7987afc75476","","","","","","","","",""
"881","","messages.HelloMessage","aaefe42f-05f9-48d2-8e97-7987afc75476","","","","","","","","",""
"881","","messages.HelloMessage","aaefe42f-05f9-48d2-8e97-7987afc75476","","","","","","","","",""
"881","","messages.HelloMessage","aaefe42f-05f9-48d2-8e97-7987afc75476","","","","","","","","",""
"881","","messages.HelloMessage","aaefe42f-05f9-48d2-8e97-7987afc75476","","","","","","","","",""
"884","","events.TCIntervalEndEvent","DUMMY","","","","","","","","",""
"884","","events.TCIntervalEndEvent","","","","","","","","","true",
"884","","events.HelloIntervalEndEvent","7d15e451-c6b8-4c25-b252-f221472a046a","","","","","","","","",""
"884","","events.TCIntervalEndEvent","DUMMY","","","","","","","","",""
"884","","events.TCIntervalEndEvent","","","","","","","","","true",
"884","","events.HelloIntervalEndEvent","DUMMY","","","","","","","","",""
"884","","events.HelloIntervalEndEvent","","","","","","","","","true",
"884","","events.HelloIntervalEndEvent","DUMMY","","","","","","","","",""
"884","","events.HelloIntervalEndEvent","","","","","","","","","true",
"884","","events.HelloIntervalEndEvent","7d15e451-c6b8-4c25-b252-f221472a046a","","","","","","","","",""
"884","","events.TCIntervalEndEvent","7d15e451-c6b8-4c25-b252-f221472a046a","","","","","","","","",""
"884","","messages.HelloMessage","7d15e451-c6b8-4c25-b252-f221472a046a","","","","","","","","",""
"884","","messages.HelloMessage","7d15e451-c6b8-4c25-b252-f221472a046a","","","","","","","","",""
"884","","messages.TCMessage","7d15e451-c6b8-4c25-b252-f221472a046a","","","","","","","","",""
"884","","messages.TCMessage","7d15e451-c6b8-4c25-b252-f221472a046a","","","","","","","","",""
"884","","events.TCIntervalEndEvent","7d15e451-c6b8-4c25-b252-f221472a046a","","","","","","","","",""
"884","","messages.TCMessage","7d15e451-c6b8-4c25-b252-f221472a046a","","","","","","","","",""
"884","","messages.TCMessage","7d15e451-c6b8-4c25-b252-f221472a046a","","","","","","","","",""
"886","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"886","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"886","be7aea06-1168-4f6e-86ee-2debce6b32b9","NODE_MOVE","","","","","14","67","","","",""
"886","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"886","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"897","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"897","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"897","e5a78bbe-3b48-4831-ad2b-53a7b57b74c4","NODE_MOVE","","","","","94","70","","","",""
"897","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"897","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"898","","events.HelloIntervalEndEvent","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"898","","events.HelloIntervalEndEvent","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"898","","events.HelloIntervalEndEvent","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"898","","events.HelloIntervalEndEvent","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"898","","messages.HelloMessage","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"898","","messages.HelloMessage","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"898","","messages.HelloMessage","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"898","","messages.HelloMessage","1aa8d520-ffef-48c3-b55a-78f024712cf8","","","","","","","","",""
"900","","events.HelloIntervalEndEvent","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"900","","events.HelloIntervalEndEvent","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"900","","events.HelloIntervalEndEvent","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"900","","events.HelloIntervalEndEvent","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"900","","messages.HelloMessage","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"900","","messages.HelloMessage","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"900","","messages.HelloMessage","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"900","","messages.HelloMessage","0d9dd058-cb88-4e66-8223-dfd73bfaa174","","","","","","","","",""
"906","","events.HelloIntervalEndEvent","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"906","","events.HelloIntervalEndEvent","","","","","","","","","true",
"906","","events.HelloIntervalEndEvent","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"906","","events.HelloIntervalEndEvent","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"906","","events.HelloIntervalEndEvent","","","","","","","","","true",
"906","","events.HelloIntervalEndEvent","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"906","","events.HelloIntervalEndEvent","","","","","","","","","true",
"906","","events.HelloIntervalEndEvent","fa9ba5af-3d97-4f94-881e-5596f927adf2","","","","","","","","",""
"906","","events.HelloIntervalEndEvent","","","","","","","","","true",
"906","","events.HelloIntervalEndEvent","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"906","","events.HelloIntervalEndEvent","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"906","","events.HelloIntervalEndEvent","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"906","","messages.HelloMessage","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"906","","messages.HelloMessage","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"906","","messages.HelloMessage","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"906","","messages.HelloMessage","b6d463f1-239f-48ab-ad72-2b98c680e865","","","","","","","","",""
"909","","events.HelloIntervalEndEvent","edfbfbae-b848-482b-be52-0989919e5f83","","","","","","","","",""
"909","","events.HelloIntervalEndEvent","edfbfbae-b848-482b-be52-0989919e5f83","","","","","","","","",""
"909","","events.HelloIntervalEndEvent","edfbfbae-b848-482b-be52-0989919e5f83","","","","","","","","",""
"909","","events.HelloIntervalEndEvent","edfbfbae-b848-482b-be52-0989919e5f83","","","","","","","","",""
"909","","messages.HelloMessage","edfbfbae-b848-482b-be52-0989919e5f83","","","","","","","","",""
"909","","messages.HelloMessage","edfbfbae-b848-482b-be52-0989919e5f83","","","","","","","","",""
"909","","messages.HelloMessage","edfbfbae-b848-482b-be52-0989919e5f83","","","","","","","","",""
"909","","messages.HelloMessage","edfbfbae-b848-482b-be52-0989919e5f83","","","","","","","","",""
"927","","events.HelloIntervalEndEvent","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"927","","events.HelloIntervalEndEvent","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"927","","events.HelloIntervalEndEvent","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"927","","events.HelloIntervalEndEvent","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"927","","messages.HelloMessage","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"927","","messages.HelloMessage","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"927","","messages.HelloMessage","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"927","","messages.HelloMessage","a2654244-3931-4f89-ab3f-4a9e2b19af71","","","","","","","","",""
"932","","events.HelloIntervalEndEvent","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"932","","events.HelloIntervalEndEvent","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"932","","events.HelloIntervalEndEvent","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"932","","messages.HelloMessage","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"932","","messages.HelloMessage","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"932","","messages.HelloMessage","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"932","","events.HelloIntervalEndEvent","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"932","","messages.HelloMessage","be7aea06-1168-4f6e-86ee-2debce6b32b9","","","","","","","","",""
"941","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"941","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"941","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","NODE_MOVE","","","","","64","1","","","",""
"941","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"941","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"945","","messages.TCMessage","13954bf5-2442-49fb-bbcb-9aca85bdc289","","","","","","","","true","Station doesn't exist"
"945","13954bf5-2442-49fb-bbcb-9aca85bdc289","NODE_CREATE","","","","","43","55","","","",""
"945","","messages.HelloMessage","13954bf5-2442-49fb-bbcb-9aca85bdc289","","","","","","","","",""
"945","","messages.TCMessage","13954bf5-2442-49fb-bbcb-9aca85bdc289","","","","","","","","",""
"945","","messages.HelloMessage","13954bf5-2442-49fb-bbcb-9aca85bdc289","","","","","","","","",""
"945","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"945","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"945","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"945","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"947","","events.HelloIntervalEndEvent","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"947","","events.HelloIntervalEndEvent","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"947","","messages.HelloMessage","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"947","","messages.HelloMessage","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"947","","events.HelloIntervalEndEvent","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"947","","events.HelloIntervalEndEvent","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"947","","messages.HelloMessage","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"947","","messages.HelloMessage","1c684cd4-2fde-4b2f-b927-2987a2201ce0","","","","","","","","",""
"973","","events.HelloIntervalEndEvent","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","",""
"973","","events.HelloIntervalEndEvent","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","",""
"973","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"973","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"973","a2654244-3931-4f89-ab3f-4a9e2b19af71","NODE_MOVE","","","","","7","34","","","",""
"973","","messages.HelloMessage","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","",""
"973","","messages.HelloMessage","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","",""
"973","","messages.TCMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"973","","messages.HelloMessage","DUMMY","","","","","","","","true","Station doesn't exist"
"973","","events.HelloIntervalEndEvent","b6633f52-0d2b-43cc-b28b-98ea6ffebc7d","","","","","","","","",""
